date,open,high,low,close,volume
2019-04-29,1480.72,1489.32,1472.12,1485.49,257657
2019-04-30,1492.78,1498.86,1486.69,1496.83,1463287
2019-05-01,1490.42,1500.73,1480.11,1486.77,937887
2019-05-02,1486.0,1488.55,1483.44,1487.49,1904245
2019-05-03,1498.97,1505.17,1492.77,1498.71,443682
2019-05-06,1513.04,1520.34,1505.75,1509.23,1371171
2019-05-07,1528.66,1542.08,1515.25,1524.83,440457
2019-05-08,1524.14,1530.67,1517.61,1523.04,1139615
2019-05-09,1510.0,1515.5,1504.5,1513.85,1032672
2019-05-10,1510.19,1519.87,1500.5,1512.5,952335
2019-05-13,1476.61,1482.58,1470.63,1475.14,1343954
2019-05-14,1448.8,1455.32,1442.28,1443.89,1673569
2019-05-15,1413.39,1416.49,1410.29,1415.95,701771
2019-05-16,1387.45,1396.72,1378.18,1395.35,1714348
2019-05-17,1402.02,1404.81,1399.23,1404.16,451217
2019-05-20,1385.27,1386.89,1383.65,1385.64,656771
2019-05-21,1380.78,1385.76,1375.8,1378.21,690273
2019-05-22,1404.17,1410.37,1397.98,1405.76,1911498
2019-05-23,1401.22,1406.04,1396.41,1398.68,325288
2019-05-24,1413.43,1417.43,1409.43,1414.67,850719
2019-05-27,1397.7,1401.78,1393.61,1395.41,906430
2019-05-28,1389.97,1391.67,1388.28,1391.54,1620148
2019-05-29,1379.51,1390.3,1368.73,1372.26,1023209
2019-05-30,1367.78,1373.68,1361.87,1365.71,1936957
2019-05-31,1384.21,1394.93,1373.49,1383.45,1506607
2019-06-03,1352.11,1360.39,1343.84,1348.47,1436950
2019-06-04,1357.27,1360.76,1353.78,1357.69,1530546
2019-06-05,1366.15,1380.87,1351.43,1362.95,406946
2019-06-06,1351.47,1360.69,1342.24,1351.26,953197
2019-06-07,1325.28,1331.73,1318.83,1322.66,1213660
2019-06-10,1325.29,1327.33,1323.26,1324.49,496103
2019-06-11,1314.91,1315.61,1314.21,1314.41,325676
2019-06-12,1318.36,1320.66,1316.07,1319.4,357956
2019-06-13,1322.08,1325.45,1318.71,1320.23,1599369
2019-06-14,1351.25,1364.92,1337.58,1352.74,1348074
2019-06-17,1347.34,1352.21,1342.47,1348.29,634498
2019-06-18,1327.29,1331.55,1323.04,1328.15,1500692
2019-06-19,1333.2,1340.28,1326.12,1332.13,1420908
2019-06-20,1334.24,1345.76,1322.71,1336.93,1651353
2019-06-21,1368.26,1372.07,1364.45,1364.88,1829170
2019-06-24,1385.16,1390.42,1379.91,1382.5,1776244
2019-06-25,1390.77,1391.23,1390.32,1390.33,443918
2019-06-26,1421.56,1425.38,1417.75,1421.62,1561589
2019-06-27,1397.97,1400.18,1395.76,1396.91,846429
2019-06-28,1378.37,1392.53,1364.2,1383.98,865932
2019-07-01,1361.35,1369.64,1353.06,1365.29,1329525
2019-07-02,1357.28,1359.89,1354.66,1357.74,1244157
2019-07-03,1327.04,1330.65,1323.42,1330.39,897351
2019-07-04,1350.66,1360.69,1340.63,1343.53,1999021
2019-07-05,1337.68,1345.13,1330.24,1339.46,432155
2019-07-08,1310.95,1320.59,1301.32,1310.62,284136
2019-07-09,1287.01,1292.9,1281.12,1291.2,155236
2019-07-10,1295.45,1302.61,1288.29,1297.67,1647054
2019-07-11,1317.51,1320.99,1314.02,1314.48,872536
2019-07-12,1360.29,1367.31,1353.27,1354.85,930951
2019-07-15,1412.65,1417.62,1407.67,1415.81,1333497
2019-07-16,1424.7,1429.98,1419.43,1425.07,927251
2019-07-17,1414.04,1423.63,1404.45,1404.49,1190569
2019-07-18,1363.07,1373.73,1352.4,1360.69,211063
2019-07-19,1365.14,1367.22,1363.07,1366.58,396858
2019-07-22,1346.08,1351.72,1340.43,1350.42,1870871
2019-07-23,1340.01,1342.93,1337.08,1342.44,956317
2019-07-24,1330.14,1336.62,1323.65,1330.57,418034
2019-07-25,1326.71,1330.11,1323.3,1328.16,801994
2019-07-26,1346.1,1350.0,1342.21,1349.97,736097
2019-07-29,1355.57,1366.2,1344.95,1353.56,620984
2019-07-30,1350.72,1352.68,1348.76,1350.75,657864
2019-07-31,1335.26,1348.28,1322.23,1330.32,1485615
2019-08-01,1298.87,1300.9,1296.85,1297.71,302857
2019-08-02,1291.55,1302.75,1280.36,1288.67,688338
2019-08-05,1290.0,1292.89,1287.1,1288.01,989107
2019-08-06,1326.56,1332.04,1321.08,1323.02,1126269
2019-08-07,1322.37,1328.16,1316.59,1326.01,1772961
2019-08-08,1340.39,1349.16,1331.62,1346.11,1854124
2019-08-09,1335.24,1342.21,1328.27,1336.46,665084
2019-08-12,1314.03,1322.43,1305.63,1313.31,1124624
2019-08-13,1291.82,1297.67,1285.97,1294.82,142474
2019-08-14,1280.91,1286.88,1274.94,1281.2,1272343
2019-08-15,1325.82,1329.51,1322.13,1323.16,390513
2019-08-16,1309.94,1314.07,1305.81,1307.35,239167
2019-08-19,1328.73,1333.35,1324.11,1324.3,1376269
2019-08-20,1298.62,1310.2,1287.04,1306.87,438454
2019-08-21,1327.55,1335.77,1319.32,1325.66,1007013
2019-08-22,1334.81,1336.31,1333.31,1333.74,291807
2019-08-23,1334.32,1343.39,1325.25,1331.01,1516774
2019-08-26,1329.26,1331.98,1326.53,1330.59,1553144
2019-08-27,1312.49,1319.54,1305.43,1317.98,1192135
2019-08-28,1334.64,1343.79,1325.5,1327.23,1688250
2019-08-29,1319.11,1325.57,1312.66,1318.6,929924
2019-08-30,1290.25,1295.03,1285.47,1294.97,454265
2019-09-02,1274.96,1284.14,1265.77,1270.76,387534
2019-09-03,1275.57,1279.85,1271.29,1274.44,516616
2019-09-04,1307.18,1311.66,1302.69,1305.37,480583
2019-09-05,1309.46,1312.27,1306.66,1308.9,714093
2019-09-06,1308.78,1311.74,1305.81,1306.97,507243
2019-09-09,1316.68,1320.71,1312.65,1312.98,1223047
2019-09-10,1334.43,1342.1,1326.77,1339.35,381887
2019-09-11,1347.49,1352.76,1342.21,1344.17,1281412
2019-09-12,1338.28,1342.81,1333.74,1336.31,734790
2019-09-13,1361.16,1364.03,1358.29,1359.08,1404832
2019-09-16,1365.11,1372.22,1358.0,1368.26,1074553
2019-09-17,1397.56,1402.08,1393.03,1400.57,1819866
2019-09-18,1402.79,1407.49,1398.1,1404.84,935766
2019-09-19,1379.97,1381.22,1378.71,1379.69,660576
2019-09-20,1351.05,1356.61,1345.49,1352.07,1219325
2019-09-23,1385.7,1386.71,1384.7,1386.38,1351642
2019-09-24,1425.13,1428.13,1422.13,1423.12,934555
2019-09-25,1417.43,1424.85,1410.0,1419.72,1163473
2019-09-26,1410.16,1417.31,1403.01,1412.01,994644
2019-09-27,1445.65,1451.77,1439.54,1443.74,681090
2019-09-30,1421.55,1425.94,1417.15,1420.39,695773
2019-10-01,1400.67,1403.04,1398.31,1401.87,1824088
2019-10-02,1409.16,1417.48,1400.84,1415.89,1383135
2019-10-03,1408.69,1420.1,1397.29,1407.96,281418
2019-10-04,1408.45,1413.41,1403.5,1408.27,1927951
2019-10-07,1402.48,1406.57,1398.39,1405.24,1452801
2019-10-08,1415.15,1419.15,1411.15,1412.8,195313
2019-10-09,1449.41,1455.7,1443.12,1443.38,1482960
2019-10-10,1446.99,1448.36,1445.63,1445.78,1220285
2019-10-11,1468.51,1477.75,1459.27,1460.25,1839120
2019-10-14,1416.89,1420.22,1413.56,1416.45,1029805
2019-10-15,1417.02,1419.15,1414.88,1415.84,1085303
2019-10-16,1398.06,1405.09,1391.03,1398.46,697953
2019-10-17,1373.94,1382.44,1365.44,1373.54,711082
2019-10-18,1357.48,1366.8,1348.16,1355.97,1274050
2019-10-21,1349.73,1358.25,1341.21,1349.6,1672707
2019-10-22,1366.86,1372.85,1360.87,1368.68,1792272
2019-10-23,1340.83,1344.23,1337.43,1342.12,1564539
2019-10-24,1345.27,1354.64,1335.91,1343.14,1258565
2019-10-25,1332.0,1334.39,1329.61,1333.82,1050599
2019-10-28,1331.41,1337.86,1324.96,1327.68,745251
2019-10-29,1350.17,1354.05,1346.29,1348.2,1558929
2019-10-30,1359.9,1375.51,1344.3,1359.54,704475
2019-10-31,1380.01,1388.65,1371.38,1387.5,608963
2019-11-01,1381.06,1386.17,1375.95,1384.71,1748944
2019-11-04,1360.9,1370.9,1350.9,1370.74,1220062
2019-11-05,1369.84,1376.66,1363.03,1366.55,773018
2019-11-06,1372.69,1382.91,1362.47,1371.94,1743848
2019-11-07,1372.07,1377.57,1366.57,1375.99,1929096
2019-11-08,1358.06,1365.95,1350.17,1354.2,704170
2019-11-11,1356.87,1363.35,1350.39,1356.45,1090692
2019-11-12,1363.76,1368.01,1359.52,1361.51,1018744
2019-11-13,1413.46,1419.34,1407.58,1414.33,1433133
2019-11-14,1457.88,1465.2,1450.56,1455.15,1906985
2019-11-15,1434.09,1442.57,1425.6,1437.07,1142205
2019-11-18,1438.24,1448.56,1427.92,1431.32,1616602
2019-11-19,1401.81,1404.58,1399.04,1400.66,1231646
2019-11-20,1387.52,1396.7,1378.34,1388.72,1785374
2019-11-21,1396.8,1404.72,1388.89,1395.73,868717
2019-11-22,1419.5,1425.4,1413.59,1421.63,831969
2019-11-25,1412.4,1420.07,1404.73,1406.59,902597
2019-11-26,1391.51,1394.25,1388.78,1393.28,1993359
2019-11-27,1353.14,1357.89,1348.39,1349.52,1261738
2019-11-28,1348.04,1350.92,1345.15,1346.64,389874
2019-11-29,1322.79,1327.7,1317.88,1325.74,177697
2019-12-02,1316.93,1327.25,1306.6,1315.65,1085664
2019-12-03,1298.58,1299.91,1297.26,1298.85,1630823
2019-12-04,1295.94,1306.36,1285.53,1297.4,1010619
2019-12-05,1259.71,1266.57,1252.84,1264.02,1164398
2019-12-06,1237.83,1242.76,1232.9,1236.88,1617021
2019-12-09,1278.6,1282.49,1274.71,1277.41,1081054
2019-12-10,1250.82,1260.66,1240.97,1253.35,1826373
2019-12-11,1233.22,1235.27,1231.18,1233.27,1312075
2019-12-12,1267.01,1269.26,1264.77,1268.1,1489164
2019-12-13,1324.9,1325.21,1324.58,1324.98,1584782
2019-12-16,1303.87,1308.65,1299.1,1302.29,1290950
2019-12-17,1292.78,1296.98,1288.58,1295.51,195125
2019-12-18,1300.26,1304.69,1295.82,1302.55,912115
2019-12-19,1339.8,1345.0,1334.61,1337.17,368823
2019-12-20,1310.5,1325.88,1295.12,1317.92,1069619
2019-12-23,1312.05,1315.14,1308.96,1313.47,372015
2019-12-24,1326.45,1329.33,1323.58,1329.27,1067670
2019-12-25,1337.13,1341.99,1332.28,1338.37,753294
2019-12-26,1326.21,1334.01,1318.4,1331.24,138700
2019-12-27,1329.91,1333.93,1325.88,1328.97,337261
2019-12-30,1300.83,1305.75,1295.9,1302.23,1055787
2019-12-31,1294.06,1299.5,1288.61,1297.98,249753
2020-01-01,1294.76,1298.13,1291.4,1293.19,1726344
2020-01-02,1297.73,1301.74,1293.72,1298.09,1541521
2020-01-03,1286.53,1294.98,1278.08,1287.71,1447620
2020-01-06,1299.41,1304.94,1293.89,1297.24,427023
2020-01-07,1312.82,1320.29,1305.35,1317.49,1611846
2020-01-08,1318.51,1322.15,1314.87,1320.96,1305915
2020-01-09,1330.36,1333.27,1327.44,1328.35,841921
2020-01-10,1329.66,1332.38,1326.94,1329.81,100788
2020-01-13,1331.06,1337.22,1324.91,1330.21,1105049
2020-01-14,1316.8,1321.96,1311.64,1316.28,1612222
2020-01-15,1320.09,1325.78,1314.39,1322.94,163618
2020-01-16,1322.32,1330.85,1313.8,1321.41,199997
2020-01-17,1364.9,1376.34,1353.46,1363.97,827696
2020-01-20,1398.17,1402.17,1394.18,1396.96,1071990
2020-01-21,1408.6,1416.66,1400.55,1405.49,1001390
2020-01-22,1387.6,1391.63,1383.58,1389.91,909786
2020-01-23,1368.72,1373.82,1363.62,1367.32,584896
2020-01-24,1393.43,1394.5,1392.37,1392.39,213742
2020-01-27,1399.05,1400.27,1397.83,1398.31,159357
2020-01-28,1411.67,1417.44,1405.9,1408.84,287739
2020-01-29,1376.71,1386.21,1367.22,1372.86,1411775
2020-01-30,1396.12,1401.86,1390.38,1392.51,1593358
2020-01-31,1403.58,1406.56,1400.61,1402.45,926666
2020-02-03,1378.99,1380.08,1377.89,1379.7,247095
2020-02-04,1370.99,1377.15,1364.84,1370.39,889788
2020-02-05,1374.96,1383.18,1366.74,1376.23,1972720
2020-02-06,1376.86,1379.29,1374.43,1377.73,574974
2020-02-07,1371.66,1374.38,1368.94,1372.12,1033118
2020-02-10,1368.92,1375.73,1362.12,1370.4,1121877
2020-02-11,1368.0,1371.46,1364.54,1365.64,726880
2020-02-12,1368.2,1374.11,1362.29,1369.18,932250
2020-02-13,1397.42,1404.63,1390.21,1400.16,996305
2020-02-14,1353.88,1361.01,1346.75,1347.68,1000570
2020-02-17,1345.51,1347.79,1343.24,1343.3,1463594
2020-02-18,1346.94,1349.59,1344.3,1347.27,1203655
2020-02-19,1353.63,1364.04,1343.23,1353.67,201460
2020-02-20,1350.73,1357.75,1343.71,1346.54,112016
2020-02-21,1312.65,1318.62,1306.67,1311.92,880321
2020-02-24,1315.96,1319.36,1312.56,1318.78,1824622
2020-02-25,1359.47,1365.71,1353.23,1353.8,170099
2020-02-26,1318.84,1329.42,1308.27,1323.41,235066
2020-02-27,1341.73,1345.06,1338.4,1341.07,1390595
2020-02-28,1329.36,1336.1,1322.63,1334.88,956757
2020-03-02,1331.58,1334.16,1329.0,1334.05,538200
2020-03-03,1308.1,1318.06,1298.14,1313.54,494008
2020-03-04,1301.38,1308.33,1294.44,1307.36,1363512
2020-03-05,1327.26,1335.89,1318.63,1333.51,1095186
2020-03-06,1345.14,1348.83,1341.44,1345.61,1312635
2020-03-09,1377.88,1383.37,1372.39,1381.45,632437
2020-03-10,1408.63,1413.04,1404.22,1406.49,1100105
2020-03-11,1425.73,1439.68,1411.79,1416.21,1734012
2020-03-12,1456.01,1464.19,1447.83,1454.18,701512
2020-03-13,1465.98,1469.53,1462.44,1464.23,853083
2020-03-16,1483.28,1485.64,1480.92,1482.97,411111
2020-03-17,1475.64,1484.05,1467.24,1476.83,1313635
2020-03-18,1475.96,1482.05,1469.87,1478.75,161771
2020-03-19,1465.57,1472.3,1458.84,1463.8,572871
2020-03-20,1488.46,1497.84,1479.07,1486.13,1454813
2020-03-23,1462.38,1464.86,1459.89,1460.54,136871
2020-03-24,1482.6,1489.54,1475.66,1478.22,1979267
2020-03-25,1476.93,1488.78,1465.08,1474.44,867893
2020-03-26,1502.57,1515.96,1489.18,1501.03,857533
2020-03-27,1515.9,1524.37,1507.42,1518.48,1119324
2020-03-30,1565.37,1572.53,1558.22,1560.99,1314447
2020-03-31,1572.67,1585.14,1560.2,1578.67,973139
2020-04-01,1538.73,1545.66,1531.8,1542.34,1780074
2020-04-02,1536.34,1545.46,1527.22,1541.26,1927827
2020-04-03,1516.3,1517.75,1514.84,1514.85,480665
2020-04-06,1504.82,1508.71,1500.93,1503.57,1442994
2020-04-07,1536.36,1549.93,1522.79,1538.51,671734
2020-04-08,1552.59,1564.36,1540.82,1553.76,1991772
2020-04-09,1541.66,1548.58,1534.75,1538.01,581300
2020-04-10,1516.4,1518.35,1514.45,1515.26,660614
2020-04-13,1516.19,1517.94,1514.43,1516.46,1457053
2020-04-14,1491.14,1497.46,1484.81,1489.48,1599201
2020-04-15,1470.96,1481.66,1460.25,1475.0,344309
2020-04-16,1486.79,1497.3,1476.27,1482.37,1155561
2020-04-17,1508.44,1516.64,1500.24,1508.73,756779
2020-04-20,1521.21,1531.35,1511.08,1523.03,1262344
2020-04-21,1470.85,1475.35,1466.35,1472.02,1157787
2020-04-22,1475.96,1481.27,1470.65,1479.2,1973121
2020-04-23,1486.66,1492.86,1480.46,1481.24,1873967
2020-04-24,1483.85,1492.56,1475.14,1490.91,1342575
2020-04-27,1522.48,1530.2,1514.75,1527.96,1390889
2020-04-28,1479.94,1482.63,1477.26,1481.84,1807752
2020-04-29,1471.92,1481.49,1462.36,1469.2,448631
2020-04-30,1484.29,1489.66,1478.91,1482.72,1478925
2020-05-01,1446.33,1448.5,1444.16,1448.39,1566945
2020-05-04,1473.16,1482.47,1463.85,1481.26,342033
2020-05-05,1491.03,1498.61,1483.44,1489.92,1774489
2020-05-06,1510.98,1515.36,1506.6,1509.41,1428905
2020-05-07,1499.44,1507.17,1491.71,1496.99,759552
2020-05-08,1518.92,1524.56,1513.28,1515.83,1020199
2020-05-11,1541.17,1544.85,1537.48,1540.78,1030236
2020-05-12,1552.77,1568.19,1537.35,1546.63,1845716
2020-05-13,1548.24,1557.98,1538.5,1552.55,1941564
2020-05-14,1559.39,1561.64,1557.13,1559.32,1632985
2020-05-15,1538.83,1556.65,1521.0,1539.72,1339196
2020-05-18,1541.48,1549.01,1533.96,1536.78,297855
2020-05-19,1529.39,1536.0,1522.78,1533.73,1838165
2020-05-20,1544.11,1547.85,1540.36,1543.04,354439
2020-05-21,1566.95,1569.97,1563.93,1566.82,416935
2020-05-22,1544.52,1547.86,1541.18,1542.6,232260
2020-05-25,1539.33,1542.48,1536.18,1540.18,1900721
2020-05-26,1573.65,1577.7,1569.6,1575.26,1037165
2020-05-27,1561.42,1567.59,1555.26,1558.25,548339
2020-05-28,1540.61,1543.73,1537.5,1539.61,253466
2020-05-29,1547.23,1551.32,1543.13,1544.76,882784
2020-06-01,1555.03,1566.26,1543.79,1564.91,1474988
2020-06-02,1569.19,1575.16,1563.22,1565.65,1989665
2020-06-03,1595.43,1608.75,1582.12,1597.65,1149481
2020-06-04,1621.07,1624.99,1617.15,1618.81,1253551
2020-06-05,1638.5,1642.54,1634.46,1639.87,1688181
2020-06-08,1650.74,1655.04,1646.43,1654.05,1813479
2020-06-09,1717.85,1722.77,1712.93,1713.34,631611
2020-06-10,1708.65,1713.93,1703.37,1708.58,1984599
2020-06-11,1650.83,1659.64,1642.03,1658.5,1086367
2020-06-12,1703.68,1713.24,1694.12,1699.4,1867266
2020-06-15,1681.76,1690.3,1673.22,1688.28,323211
2020-06-16,1691.52,1700.32,1682.72,1691.52,285113
2020-06-17,1717.45,1726.79,1708.1,1725.6,1780759
2020-06-18,1686.42,1690.58,1682.25,1685.12,1377880
2020-06-19,1643.81,1656.42,1631.2,1654.28,432509
2020-06-22,1620.3,1625.78,1614.81,1615.5,1800350
2020-06-23,1595.92,1597.93,1593.92,1596.85,294488
2020-06-24,1609.35,1617.32,1601.38,1607.9,1396367
2020-06-25,1613.99,1629.03,1598.94,1621.08,489596
2020-06-26,1623.87,1629.37,1618.37,1628.3,234136
2020-06-29,1597.75,1601.4,1594.11,1594.63,1631839
2020-06-30,1537.55,1547.02,1528.08,1540.78,1710058
2020-07-01,1538.56,1543.01,1534.11,1542.5,301047
2020-07-02,1533.65,1553.34,1513.96,1532.08,276950
2020-07-03,1543.87,1553.46,1534.29,1543.14,1267412
2020-07-06,1561.77,1564.65,1558.89,1559.94,154548
2020-07-07,1566.25,1569.34,1563.16,1563.65,1517744
2020-07-08,1576.2,1582.79,1569.61,1582.06,1839752
2020-07-09,1584.33,1592.28,1576.39,1587.98,1527054
2020-07-10,1608.33,1616.55,1600.1,1601.14,538306
2020-07-13,1582.79,1589.82,1575.75,1584.78,461115
2020-07-14,1579.18,1599.19,1559.17,1580.99,1393141
2020-07-15,1586.16,1586.56,1585.77,1586.14,217085
2020-07-16,1608.83,1611.56,1606.09,1606.26,1121629
2020-07-17,1600.9,1608.66,1593.14,1597.28,952732
2020-07-20,1605.67,1612.2,1599.13,1610.3,1514729
2020-07-21,1604.43,1605.83,1603.04,1604.37,484722
2020-07-22,1608.62,1617.05,1600.18,1602.03,1548419
2020-07-23,1620.88,1631.02,1610.75,1622.57,1428614
2020-07-24,1573.32,1577.51,1569.12,1575.26,553556
2020-07-27,1541.39,1550.11,1532.67,1545.38,777716
2020-07-28,1510.73,1515.84,1505.62,1511.85,225428
2020-07-29,1454.02,1461.63,1446.41,1460.29,953772
2020-07-30,1443.5,1446.87,1440.14,1445.94,595140
2020-07-31,1465.08,1470.08,1460.08,1462.72,315621
2020-08-03,1459.51,1463.76,1455.25,1456.92,1163833
2020-08-04,1465.47,1472.27,1458.67,1461.69,1178345
2020-08-05,1485.7,1493.63,1477.78,1486.21,263294
2020-08-06,1513.93,1518.56,1509.3,1516.56,452495
2020-08-07,1522.58,1533.05,1512.11,1515.45,256940
2020-08-10,1550.3,1558.81,1541.79,1547.0,1390072
2020-08-11,1550.36,1553.45,1547.27,1549.6,742259
2020-08-12,1529.07,1534.85,1523.28,1530.72,235220
2020-08-13,1514.93,1518.56,1511.29,1517.58,463922
2020-08-14,1483.64,1488.21,1479.08,1484.7,1954199
2020-08-17,1461.63,1468.7,1454.56,1465.49,585932
2020-08-18,1455.97,1460.33,1451.61,1458.08,1400601
2020-08-19,1475.58,1478.93,1472.22,1476.2,990031
2020-08-20,1514.81,1516.66,1512.95,1515.26,445286
2020-08-21,1486.86,1492.34,1481.38,1484.61,684033
2020-08-24,1493.04,1494.7,1491.38,1493.83,126779
2020-08-25,1469.87,1480.81,1458.93,1471.14,1519276
2020-08-26,1484.64,1489.27,1480.01,1482.09,735479
2020-08-27,1478.59,1481.18,1476.0,1479.63,1048562
2020-08-28,1441.16,1443.0,1439.31,1439.98,390345
2020-08-31,1460.28,1464.34,1456.22,1460.61,1666002
2020-09-01,1447.79,1447.93,1447.65,1447.84,514981
2020-09-02,1440.29,1450.21,1430.37,1436.73,1175938
2020-09-03,1414.22,1420.69,1407.76,1414.28,1758225
2020-09-04,1399.57,1407.28,1391.86,1400.89,1455073
2020-09-07,1407.68,1417.89,1397.47,1410.33,1246088
2020-09-08,1403.16,1409.39,1396.94,1406.76,1787273
2020-09-09,1412.87,1415.38,1410.36,1414.13,435269
2020-09-10,1423.01,1427.33,1418.68,1422.26,1930750
2020-09-11,1450.31,1451.81,1448.8,1451.15,1157652
2020-09-14,1448.62,1453.47,1443.77,1444.14,878727
2020-09-15,1411.64,1415.57,1407.71,1412.92,585983
2020-09-16,1436.79,1437.73,1435.86,1436.15,1515358
2020-09-17,1430.11,1431.29,1428.93,1429.46,1954781
2020-09-18,1453.61,1455.2,1452.02,1454.0,1411214
2020-09-21,1467.99,1473.79,1462.2,1462.82,162238
2020-09-22,1458.38,1467.9,1448.86,1460.38,991265
2020-09-23,1474.03,1483.98,1464.08,1468.48,1491405
2020-09-24,1511.78,1532.72,1490.83,1512.55,855128
2020-09-25,1561.12,1565.8,1556.43,1560.88,1568694
2020-09-28,1564.38,1566.65,1562.12,1562.98,1443851
2020-09-29,1568.66,1573.29,1564.04,1567.21,227609
2020-09-30,1592.08,1596.2,1587.96,1593.19,1160138
