date,open,high,low,close,volume
2019-03-15,1531.41,1535.4,1527.42,1535.32,1137665
2019-03-18,1525.45,1526.09,1524.81,1524.98,1642726
2019-03-19,1509.01,1511.06,1506.97,1510.89,335637
2019-03-20,1510.07,1515.02,1505.11,1505.12,217702
2019-03-21,1544.35,1549.98,1538.72,1539.71,846178
2019-03-22,1523.65,1529.89,1517.41,1520.3,1347440
2019-03-25,1542.1,1543.16,1541.03,1543.01,695318
2019-03-26,1503.81,1510.84,1496.78,1504.99,1659963
2019-03-27,1493.75,1503.35,1484.15,1497.9,1708984
2019-03-28,1508.26,1515.0,1501.53,1502.01,1111786
2019-03-29,1518.62,1528.21,1509.03,1515.73,819800
2019-04-01,1537.05,1542.87,1531.22,1532.45,179260
2019-04-02,1552.62,1559.91,1545.32,1551.26,1660954
2019-04-03,1540.79,1553.12,1528.46,1543.63,1801036
2019-04-04,1533.03,1539.59,1526.46,1533.42,940540
2019-04-05,1553.1,1563.11,1543.08,1553.75,1081289
2019-04-08,1547.91,1552.68,1543.15,1549.76,1531651
2019-04-09,1517.55,1526.66,1508.43,1520.85,1421204
2019-04-10,1498.57,1502.81,1494.33,1495.66,357035
2019-04-11,1472.6,1479.88,1465.32,1475.62,1377393
2019-04-12,1488.6,1492.25,1484.95,1487.11,1856835
2019-04-15,1493.67,1504.7,1482.64,1490.74,1526302
2019-04-16,1510.79,1518.96,1502.63,1506.71,1013063
2019-04-17,1501.69,1516.0,1487.38,1497.53,1094006
2019-04-18,1501.26,1502.17,1500.35,1501.55,593616
2019-04-19,1510.66,1517.94,1503.37,1516.16,1355442
2019-04-22,1509.0,1519.8,1498.2,1509.59,558830
2019-04-23,1518.96,1524.18,1513.74,1520.43,749531
2019-04-24,1509.69,1518.27,1501.1,1505.86,603646
2019-04-25,1499.44,1503.27,1495.61,1498.13,737108
2019-04-26,1492.64,1495.51,1489.77,1490.02,796775
2019-04-29,1459.28,1467.75,1450.8,1463.97,257657
2019-04-30,1471.16,1477.15,1465.16,1475.15,1463287
2019-05-01,1468.83,1478.99,1458.68,1465.24,937887
2019-05-02,1464.47,1467.0,1461.95,1465.95,1904245
2019-05-03,1477.26,1483.37,1471.15,1477.0,443682
2019-05-06,1491.13,1498.32,1483.94,1487.38,1371171
2019-05-07,1506.52,1519.75,1493.3,1502.75,440457
2019-05-08,1502.07,1508.5,1495.63,1500.98,1139615
2019-05-09,1488.13,1493.55,1482.71,1491.93,1032672
2019-05-10,1488.31,1497.86,1478.77,1490.59,952335
2019-05-13,1455.22,1461.11,1449.33,1453.77,1343954
2019-05-14,1427.82,1434.24,1421.39,1422.98,1673569
2019-05-15,1392.92,1395.98,1389.86,1395.45,701771
2019-05-16,1367.35,1376.49,1358.22,1375.14,1714348
2019-05-17,1381.71,1384.46,1378.97,1383.83,451217
2019-05-20,1365.21,1366.8,1363.61,1365.57,656771
2019-05-21,1360.78,1365.69,1355.88,1358.25,690273
2019-05-22,1383.84,1389.94,1377.73,1385.4,1911498
2019-05-23,1380.93,1385.68,1376.18,1378.43,325288
2019-05-24,1392.96,1396.91,1389.02,1394.18,850719
2019-05-27,1377.45,1381.48,1373.42,1375.2,906430
2019-05-28,1369.84,1371.51,1368.18,1371.38,1620148
2019-05-29,1359.53,1370.17,1348.9,1352.38,1023209
2019-05-30,1347.97,1353.79,1342.15,1345.93,1936957
2019-05-31,1364.16,1374.73,1353.6,1363.41,1506607
2019-06-03,1332.53,1340.68,1324.38,1328.94,1436950
2019-06-04,1337.61,1341.05,1334.17,1338.03,1530546
2019-06-05,1346.36,1360.87,1331.86,1343.21,406946
2019-06-06,1331.89,1340.98,1322.8,1331.69,953197
2019-06-07,1306.09,1312.44,1299.73,1303.51,1213660
2019-06-10,1306.1,1308.1,1304.1,1305.31,496103
2019-06-11,1295.87,1296.55,1295.18,1295.37,325676
2019-06-12,1299.27,1301.53,1297.01,1300.29,357956
2019-06-13,1302.93,1306.25,1299.61,1301.11,1599369
2019-06-14,1331.68,1345.15,1318.21,1333.15,1348074
2019-06-17,1327.83,1332.63,1323.02,1328.77,634498
2019-06-18,1308.07,1312.26,1303.88,1308.92,1500692
2019-06-19,1313.89,1320.87,1306.91,1312.83,1420908
2019-06-20,1314.91,1326.27,1303.55,1317.57,1651353
2019-06-21,1348.45,1352.2,1344.69,1345.11,1829170
2019-06-24,1365.1,1370.28,1359.92,1362.47,1776244
2019-06-25,1370.63,1371.08,1370.18,1370.2,443918
2019-06-26,1400.97,1404.73,1397.21,1401.03,1561589
2019-06-27,1377.72,1379.9,1375.54,1376.68,846429
2019-06-28,1358.41,1372.37,1344.45,1363.94,865932
2019-07-01,1341.63,1349.8,1333.46,1345.52,1329525
2019-07-02,1337.62,1340.19,1335.04,1338.07,1244157
2019-07-03,1307.82,1311.38,1304.25,1311.12,897351
2019-07-04,1331.1,1340.99,1321.21,1324.07,1999021
2019-07-05,1318.31,1325.65,1310.97,1320.06,432155
2019-07-08,1291.97,1301.46,1282.47,1291.64,284136
2019-07-09,1268.37,1274.18,1262.57,1272.5,155236
2019-07-10,1276.69,1283.74,1269.63,1278.88,1647054
2019-07-11,1298.43,1301.86,1294.99,1295.44,872536
2019-07-12,1340.59,1347.51,1333.68,1335.23,930951
2019-07-15,1392.19,1397.09,1387.28,1395.31,1333497
2019-07-16,1404.07,1409.27,1398.87,1404.43,927251
2019-07-17,1393.56,1403.01,1384.11,1384.15,1190569
2019-07-18,1343.32,1353.84,1332.81,1340.99,211063
2019-07-19,1345.37,1347.42,1343.33,1346.79,396858
2019-07-22,1326.58,1332.15,1321.02,1330.86,1870871
2019-07-23,1320.6,1323.49,1317.72,1322.99,956317
2019-07-24,1310.87,1317.26,1304.48,1311.29,418034
2019-07-25,1307.49,1310.85,1304.13,1308.92,801994
2019-07-26,1326.61,1330.45,1322.77,1330.42,736097
2019-07-29,1335.94,1346.41,1325.47,1333.96,620984
2019-07-30,1331.16,1333.09,1329.22,1331.18,657864
2019-07-31,1315.92,1328.75,1303.08,1311.06,1485615
2019-08-01,1280.06,1282.06,1278.06,1278.92,302857
2019-08-02,1272.85,1283.88,1261.82,1270.0,688338
2019-08-05,1271.31,1274.17,1268.46,1269.36,989107
2019-08-06,1307.35,1312.75,1301.95,1303.86,1126269
2019-08-07,1303.22,1308.93,1297.52,1306.81,1772961
2019-08-08,1320.98,1329.62,1312.33,1326.61,1854124
2019-08-09,1315.9,1322.77,1309.03,1317.11,665084
2019-08-12,1295.0,1303.28,1286.72,1294.29,1124624
2019-08-13,1273.11,1278.88,1267.35,1276.07,142474
2019-08-14,1262.36,1268.24,1256.48,1262.64,1272343
2019-08-15,1306.62,1310.26,1302.98,1304.0,390513
2019-08-16,1290.96,1295.03,1286.9,1288.42,239167
2019-08-19,1309.49,1314.04,1304.94,1305.12,1376269
2019-08-20,1279.81,1291.23,1268.4,1287.95,438454
2019-08-21,1308.32,1316.42,1300.22,1306.46,1007013
2019-08-22,1315.48,1316.96,1314.0,1314.42,291807
2019-08-23,1314.99,1323.93,1306.05,1311.73,1516774
2019-08-26,1310.0,1312.69,1307.32,1311.32,1553144
2019-08-27,1293.48,1300.43,1286.53,1298.89,1192135
2019-08-28,1315.31,1324.33,1306.3,1308.01,1688250
2019-08-29,1300.01,1306.37,1293.64,1299.5,929924
2019-08-30,1271.56,1276.27,1266.86,1276.21,454265
2019-09-02,1256.49,1265.54,1247.44,1252.36,387534
2019-09-03,1257.09,1261.32,1252.87,1255.98,516616
2019-09-04,1288.25,1292.67,1283.83,1286.47,480583
2019-09-05,1290.5,1293.27,1287.73,1289.95,714093
2019-09-06,1289.82,1292.74,1286.9,1288.04,507243
2019-09-09,1297.61,1301.58,1293.64,1293.96,1223047
2019-09-10,1315.11,1322.66,1307.55,1319.96,381887
2019-09-11,1327.97,1333.17,1322.77,1324.7,1281412
2019-09-12,1318.89,1323.37,1314.42,1316.96,734790
2019-09-13,1341.45,1344.28,1338.62,1339.4,1404832
2019-09-16,1345.34,1352.35,1338.33,1348.44,1074553
2019-09-17,1377.32,1381.77,1372.86,1380.28,1819866
2019-09-18,1382.48,1387.11,1377.85,1384.5,935766
2019-09-19,1359.98,1361.22,1358.74,1359.71,660576
2019-09-20,1331.48,1336.96,1326.0,1332.49,1219325
2019-09-23,1365.63,1366.62,1364.64,1366.31,1351642
2019-09-24,1404.49,1407.45,1401.53,1402.51,934555
2019-09-25,1396.9,1404.22,1389.58,1399.16,1163473
2019-09-26,1389.74,1396.78,1382.69,1391.56,994644
2019-09-27,1424.71,1430.74,1418.69,1422.83,681090
2019-09-30,1400.96,1405.29,1396.63,1399.82,695773
2019-10-01,1380.39,1382.72,1378.06,1381.57,1824088
2019-10-02,1388.75,1396.95,1380.55,1395.38,1383135
2019-10-03,1388.29,1399.53,1377.05,1387.57,281418
2019-10-04,1388.06,1392.94,1383.17,1387.88,1927951
2019-10-07,1382.17,1386.2,1378.13,1384.89,1452801
2019-10-08,1394.65,1398.6,1390.71,1392.34,195313
2019-10-09,1428.42,1434.62,1422.22,1422.48,1482960
2019-10-10,1426.04,1427.38,1424.69,1424.84,1220285
2019-10-11,1447.24,1456.35,1438.14,1439.1,1839120
2019-10-14,1396.37,1399.65,1393.09,1395.93,1029805
2019-10-15,1396.49,1398.6,1394.39,1395.33,1085303
2019-10-16,1377.81,1384.74,1370.89,1378.21,697953
2019-10-17,1354.04,1362.42,1345.66,1353.65,711082
2019-10-18,1337.82,1347.01,1328.63,1336.33,1274050
2019-10-21,1330.18,1338.58,1321.78,1330.05,1672707
2019-10-22,1347.07,1352.97,1341.16,1348.86,1792272
2019-10-23,1321.41,1324.76,1318.06,1322.68,1564539
2019-10-24,1325.79,1335.02,1316.56,1323.69,1258565
2019-10-25,1312.71,1315.06,1310.35,1314.5,1050599
2019-10-28,1312.13,1318.49,1305.77,1308.45,745251
2019-10-29,1330.62,1334.44,1326.79,1328.68,1558929
2019-10-30,1340.21,1355.59,1324.83,1339.85,704475
2019-10-31,1360.03,1368.54,1351.52,1367.41,608963
2019-11-01,1361.06,1366.1,1356.02,1364.65,1748944
2019-11-04,1341.19,1351.05,1331.34,1350.89,1220062
2019-11-05,1350.01,1356.72,1343.29,1346.76,773018
2019-11-06,1352.81,1362.88,1342.74,1352.07,1743848
2019-11-07,1352.2,1357.62,1346.77,1356.07,1929096
2019-11-08,1338.39,1346.16,1330.61,1334.59,704170
2019-11-11,1337.22,1343.6,1330.83,1336.8,1090692
2019-11-12,1344.01,1348.2,1339.83,1341.79,1018744
2019-11-13,1392.99,1398.79,1387.19,1393.84,1433133
2019-11-14,1436.76,1443.98,1429.55,1434.07,1906985
2019-11-15,1413.32,1421.68,1404.96,1416.26,1142205
2019-11-18,1417.41,1427.58,1407.24,1410.59,1616602
2019-11-19,1381.51,1384.24,1378.78,1380.38,1231646
2019-11-20,1367.42,1376.48,1358.37,1368.61,1785374
2019-11-21,1376.57,1384.37,1368.78,1375.52,868717
2019-11-22,1398.94,1404.76,1393.12,1401.04,831969
2019-11-25,1391.95,1399.5,1384.39,1386.22,902597
2019-11-26,1371.36,1374.05,1368.67,1373.1,1993359
2019-11-27,1333.54,1338.22,1328.86,1329.98,1261738
2019-11-28,1328.51,1331.36,1325.67,1327.13,389874
2019-11-29,1303.63,1308.47,1298.79,1306.54,177697
2019-12-02,1297.85,1308.03,1287.68,1296.6,1085664
2019-12-03,1279.78,1281.08,1278.47,1280.04,1630823
2019-12-04,1277.17,1287.44,1266.91,1278.61,1010619
2019-12-05,1241.46,1248.23,1234.7,1245.72,1164398
2019-12-06,1219.91,1224.76,1215.05,1218.97,1617021
2019-12-09,1260.08,1263.91,1256.25,1258.91,1081054
2019-12-10,1232.7,1242.41,1223.0,1235.2,1826373
2019-12-11,1215.36,1217.38,1213.35,1215.41,1312075
2019-12-12,1248.66,1250.87,1246.45,1249.74,1489164
2019-12-13,1305.71,1306.02,1305.4,1305.79,1584782
2019-12-16,1284.99,1289.69,1280.29,1283.43,1290950
2019-12-17,1274.06,1278.2,1269.92,1276.74,195125
2019-12-18,1281.43,1285.8,1277.06,1283.69,912115
2019-12-19,1320.4,1325.52,1315.28,1317.8,368823
2019-12-20,1291.52,1306.68,1276.36,1298.83,1069619
2019-12-23,1293.05,1296.09,1290.01,1294.45,372015
2019-12-24,1307.24,1310.07,1304.41,1310.02,1067670
2019-12-25,1317.77,1322.55,1312.99,1318.99,753294
2019-12-26,1307.0,1314.69,1299.31,1311.96,138700
2019-12-27,1310.65,1314.61,1306.68,1309.72,337261
2019-12-30,1281.99,1286.84,1277.14,1283.37,1055787
2019-12-31,1275.32,1280.68,1269.95,1279.18,249753
2020-01-01,1276.01,1279.33,1272.69,1274.46,1726344
2020-01-02,1278.93,1282.89,1274.98,1279.29,1541521
2020-01-03,1267.9,1276.23,1259.57,1269.06,1447620
2020-01-06,1280.59,1286.04,1275.15,1278.45,427023
2020-01-07,1293.81,1301.17,1286.45,1298.41,1611846
2020-01-08,1299.42,1303.0,1295.83,1301.83,1305915
2020-01-09,1311.09,1313.96,1308.21,1309.11,841921
2020-01-10,1310.4,1313.08,1307.72,1310.55,100788
2020-01-13,1311.79,1317.85,1305.72,1310.94,1105049
2020-01-14,1297.73,1302.81,1292.64,1297.22,1612222
2020-01-15,1300.97,1306.58,1295.35,1303.78,163618
2020-01-16,1303.17,1311.58,1294.77,1302.27,199997
2020-01-17,1345.13,1356.41,1333.86,1344.21,827696
2020-01-20,1377.92,1381.86,1373.99,1376.73,1071990
2020-01-21,1388.2,1396.14,1380.26,1385.13,1001390
2020-01-22,1367.51,1371.47,1363.54,1369.78,909786
2020-01-23,1348.9,1353.92,1343.87,1347.52,584896
2020-01-24,1373.25,1374.3,1372.2,1372.22,213742
2020-01-27,1378.79,1379.99,1377.59,1378.06,159357
2020-01-28,1391.22,1396.91,1385.53,1388.43,287739
2020-01-29,1356.77,1366.13,1347.42,1352.98,1411775
2020-01-30,1375.9,1381.56,1370.24,1372.34,1593358
2020-01-31,1383.25,1386.19,1380.32,1382.14,926666
2020-02-03,1359.02,1360.1,1357.94,1359.72,247095
2020-02-04,1351.14,1357.2,1345.07,1350.54,889788
2020-02-05,1355.05,1363.15,1346.95,1356.3,1972720
2020-02-06,1356.92,1359.31,1354.53,1357.78,574974
2020-02-07,1351.79,1354.47,1349.12,1352.24,1033118
2020-02-10,1349.1,1355.81,1342.39,1350.55,1121877
2020-02-11,1348.19,1351.6,1344.78,1345.86,726880
2020-02-12,1348.39,1354.21,1342.56,1349.35,932250
2020-02-13,1377.18,1384.28,1370.07,1379.88,996305
2020-02-14,1334.27,1341.29,1327.25,1328.16,1000570
2020-02-17,1326.03,1328.27,1323.79,1323.85,1463594
2020-02-18,1327.44,1330.05,1324.83,1327.75,1203655
2020-02-19,1334.03,1344.29,1323.77,1334.06,201460
2020-02-20,1331.17,1338.08,1324.25,1327.04,112016
2020-02-21,1293.64,1299.52,1287.75,1292.92,880321
2020-02-24,1296.9,1300.25,1293.55,1299.68,1824622
2020-02-25,1339.78,1345.93,1333.63,1334.2,170099
2020-02-26,1299.74,1310.16,1289.32,1304.24,235066
2020-02-27,1322.3,1325.58,1319.01,1321.65,1390595
2020-02-28,1310.11,1316.75,1303.48,1315.55,956757
2020-03-02,1312.29,1314.84,1309.75,1314.73,538200
2020-03-03,1289.16,1298.97,1279.34,1294.52,494008
2020-03-04,1282.54,1289.38,1275.7,1288.43,1363512
2020-03-05,1308.04,1316.54,1299.53,1314.19,1095186
2020-03-06,1325.66,1329.3,1322.02,1326.13,1312635
2020-03-09,1357.93,1363.34,1352.51,1361.45,632437
2020-03-10,1388.23,1392.58,1383.89,1386.12,1100105
2020-03-11,1405.08,1418.83,1391.34,1395.7,1734012
2020-03-12,1434.92,1442.99,1426.86,1433.12,701512
2020-03-13,1444.75,1448.24,1441.26,1443.02,853083
2020-03-16,1461.8,1464.12,1459.47,1461.49,411111
2020-03-17,1454.27,1462.55,1445.99,1455.44,1313635
2020-03-18,1454.58,1460.59,1448.58,1457.33,161771
2020-03-19,1444.35,1450.98,1437.72,1442.6,572871
2020-03-20,1466.9,1476.15,1457.65,1464.61,1454813
2020-03-23,1441.2,1443.65,1438.75,1439.38,136871
2020-03-24,1461.13,1467.97,1454.29,1456.81,1979267
2020-03-25,1455.54,1467.21,1443.86,1453.09,867893
2020-03-26,1480.81,1494.01,1467.61,1479.29,857533
2020-03-27,1493.94,1502.29,1485.59,1496.49,1119324
2020-03-30,1542.7,1549.75,1535.65,1538.38,1314447
2020-03-31,1549.9,1562.18,1537.61,1555.81,973139
2020-04-01,1516.45,1523.28,1509.62,1520.0,1780074
2020-04-02,1514.09,1523.08,1505.1,1518.93,1927827
2020-04-03,1494.34,1495.77,1492.9,1492.91,480665
2020-04-06,1483.03,1486.86,1479.2,1481.8,1442994
2020-04-07,1514.11,1527.48,1500.74,1516.22,671734
2020-04-08,1530.1,1541.71,1518.5,1531.25,1991772
2020-04-09,1519.34,1526.15,1512.52,1515.74,581300
2020-04-10,1494.44,1496.36,1492.52,1493.31,660614
2020-04-13,1494.23,1495.96,1492.49,1494.49,1457053
2020-04-14,1469.54,1475.77,1463.31,1467.91,1599201
2020-04-15,1449.66,1460.21,1439.11,1453.64,344309
2020-04-16,1465.25,1475.61,1454.89,1460.9,1155561
2020-04-17,1486.6,1494.68,1478.51,1486.88,756779
2020-04-20,1499.18,1509.17,1489.2,1500.97,1262344
2020-04-21,1449.55,1453.99,1445.11,1450.7,1157787
2020-04-22,1454.59,1459.82,1449.36,1457.77,1973121
2020-04-23,1465.13,1471.24,1459.02,1459.79,1873967
2020-04-24,1462.36,1470.94,1453.77,1469.32,1342575
2020-04-27,1500.43,1508.04,1492.82,1505.83,1390889
2020-04-28,1458.51,1461.15,1455.86,1460.38,1807752
2020-04-29,1450.6,1460.03,1441.18,1447.92,448631
2020-04-30,1462.79,1468.09,1457.49,1461.25,1478925
2020-05-01,1425.38,1427.52,1423.25,1427.42,1566945
2020-05-04,1451.83,1461.0,1442.65,1459.81,342033
2020-05-05,1469.43,1476.91,1461.96,1468.34,1774489
2020-05-06,1489.1,1493.41,1484.78,1487.55,1428905
2020-05-07,1477.72,1485.34,1470.11,1475.31,759552
2020-05-08,1496.92,1502.48,1491.36,1493.87,1020199
2020-05-11,1518.84,1522.48,1515.21,1518.46,1030236
2020-05-12,1530.28,1545.47,1515.09,1524.23,1845716
2020-05-13,1525.82,1535.42,1516.22,1530.06,1941564
2020-05-14,1536.8,1539.03,1534.58,1536.74,1632985
2020-05-15,1516.54,1534.1,1498.98,1517.42,1339196
2020-05-18,1519.16,1526.57,1511.74,1514.52,297855
2020-05-19,1507.24,1513.75,1500.72,1511.52,1838165
2020-05-20,1521.74,1525.43,1518.05,1520.69,354439
2020-05-21,1544.26,1547.23,1541.28,1544.13,416935
2020-05-22,1522.15,1525.45,1518.86,1520.26,232260
2020-05-25,1517.03,1520.14,1513.93,1517.87,1900721
2020-05-26,1550.86,1554.85,1546.87,1552.44,1037165
2020-05-27,1538.81,1544.88,1532.73,1535.68,548339
2020-05-28,1518.3,1521.37,1515.23,1517.31,253466
2020-05-29,1524.82,1528.85,1520.78,1522.38,882784
2020-06-01,1532.51,1543.58,1521.43,1542.25,1474988
2020-06-02,1546.47,1552.35,1540.58,1542.98,1989665
2020-06-03,1572.33,1585.45,1559.2,1574.52,1149481
2020-06-04,1597.6,1601.46,1593.73,1595.36,1253551
2020-06-05,1614.77,1618.75,1610.79,1616.12,1688181
2020-06-08,1626.83,1631.07,1622.59,1630.1,1813479
2020-06-09,1692.97,1697.82,1688.13,1688.52,631611
2020-06-10,1683.9,1689.1,1678.7,1683.84,1984599
2020-06-11,1626.93,1635.6,1618.25,1634.48,1086367
2020-06-12,1679.0,1688.43,1669.58,1674.79,1867266
2020-06-15,1657.41,1665.82,1648.99,1663.83,323211
2020-06-16,1667.02,1675.69,1658.35,1667.02,285113
2020-06-17,1692.57,1701.78,1683.37,1700.6,1780759
2020-06-18,1661.99,1666.1,1657.89,1660.72,1377880
2020-06-19,1620.0,1632.43,1607.57,1630.32,432509
2020-06-22,1596.83,1602.24,1591.42,1592.1,1800350
2020-06-23,1572.81,1574.78,1570.84,1573.72,294488
2020-06-24,1586.05,1593.9,1578.19,1584.61,1396367
2020-06-25,1590.61,1605.44,1575.78,1597.6,489596
2020-06-26,1600.35,1605.77,1594.93,1604.71,234136
2020-06-29,1574.61,1578.21,1571.02,1571.54,1631839
2020-06-30,1515.28,1524.62,1505.95,1518.47,1710058
2020-07-01,1516.28,1520.66,1511.9,1520.16,301047
2020-07-02,1511.44,1530.84,1492.03,1509.9,276950
2020-07-03,1521.51,1530.96,1512.06,1520.79,1267412
2020-07-06,1539.15,1541.99,1536.32,1537.35,154548
2020-07-07,1543.57,1546.61,1540.52,1541.0,1517744
2020-07-08,1553.37,1559.87,1546.88,1559.14,1839752
2020-07-09,1561.39,1569.22,1553.56,1564.98,1527054
2020-07-10,1585.03,1593.14,1576.93,1577.95,538306
2020-07-13,1559.86,1566.8,1552.93,1561.83,461115
2020-07-14,1556.31,1576.03,1536.59,1558.09,1393141
2020-07-15,1563.19,1563.58,1562.8,1563.17,217085
2020-07-16,1585.53,1588.22,1582.83,1583.0,1121629
2020-07-17,1577.72,1585.36,1570.07,1574.15,952732
2020-07-20,1582.41,1588.85,1575.97,1586.98,1514729
2020-07-21,1581.19,1582.57,1579.82,1581.14,484722
2020-07-22,1585.32,1593.63,1577.0,1578.83,1548419
2020-07-23,1597.41,1607.4,1587.42,1599.07,1428614
2020-07-24,1550.53,1554.67,1546.4,1552.44,553556
2020-07-27,1519.07,1527.66,1510.47,1523.0,777716
2020-07-28,1488.85,1493.88,1483.81,1489.96,225428
2020-07-29,1432.96,1440.46,1425.46,1439.14,953772
2020-07-30,1422.6,1425.91,1419.28,1425.0,595140
2020-07-31,1443.86,1448.79,1438.93,1441.54,315621
2020-08-03,1438.37,1442.56,1434.18,1435.82,1163833
2020-08-04,1444.25,1450.95,1437.55,1440.52,1178345
2020-08-05,1464.18,1472.0,1456.37,1464.69,263294
2020-08-06,1492.0,1496.56,1487.44,1494.6,452495
2020-08-07,1500.53,1510.85,1490.21,1493.5,256940
2020-08-10,1527.85,1536.23,1519.46,1524.59,1390072
2020-08-11,1527.91,1530.96,1524.86,1527.16,742259
2020-08-12,1506.92,1512.62,1501.22,1508.55,235220
2020-08-13,1492.99,1496.57,1489.4,1495.6,463922
2020-08-14,1462.16,1466.66,1457.66,1463.2,1954199
2020-08-17,1440.46,1447.42,1433.49,1444.27,585932
2020-08-18,1434.89,1439.18,1430.59,1436.96,1400601
2020-08-19,1454.2,1457.51,1450.9,1454.82,990031
2020-08-20,1492.87,1494.7,1491.04,1493.31,445286
2020-08-21,1465.33,1470.73,1459.93,1463.11,684033
2020-08-24,1471.42,1473.05,1469.78,1472.2,126779
2020-08-25,1448.58,1459.36,1437.8,1449.83,1519276
2020-08-26,1463.14,1467.7,1458.58,1460.63,735479
2020-08-27,1457.18,1459.73,1454.63,1458.2,1048562
2020-08-28,1420.28,1422.1,1418.47,1419.12,390345
2020-08-31,1439.13,1443.13,1435.13,1439.45,1666002
2020-09-01,1426.82,1426.96,1426.69,1426.88,514981
2020-09-02,1419.43,1429.21,1409.65,1415.92,1175938
2020-09-03,1393.74,1400.12,1387.37,1393.8,1758225
2020-09-04,1379.3,1386.89,1371.7,1380.6,1455073
2020-09-07,1387.29,1397.35,1377.23,1389.91,1246088
2020-09-08,1382.84,1388.98,1376.71,1386.38,1787273
2020-09-09,1392.41,1394.89,1389.93,1393.65,435269
2020-09-10,1402.4,1406.66,1398.13,1401.66,1930750
2020-09-11,1429.3,1430.79,1427.81,1430.13,1157652
2020-09-14,1427.64,1432.42,1422.86,1423.22,878727
2020-09-15,1391.19,1395.07,1387.32,1392.46,585983
2020-09-16,1415.98,1416.9,1415.06,1415.35,1515358
2020-09-17,1409.4,1410.56,1408.23,1408.76,1954781
2020-09-18,1432.56,1434.12,1430.99,1432.94,1411214
2020-09-21,1446.73,1452.44,1441.03,1441.63,162238
2020-09-22,1437.26,1446.64,1427.87,1439.23,991265
2020-09-23,1452.68,1462.48,1442.88,1447.22,1491405
2020-09-24,1489.88,1510.53,1469.24,1490.64,855128
2020-09-25,1538.51,1543.13,1533.89,1538.28,1568694
2020-09-28,1541.73,1543.96,1539.49,1540.34,1443851
2020-09-29,1545.94,1550.5,1541.39,1544.51,227609
2020-09-30,1569.02,1573.08,1564.96,1570.12,1160138
